state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,physical_inactivity_raw_value,excessive_drinking_raw_value,motor_vehicle_crash_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,inadequate_social_support_raw_value,children_in_single-parent_households_raw_value,violent_crime_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,access_to_recreational_facilities_raw_value,limited_access_to_healthy_foods_raw_value,fast_food_restaurants_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,mental_health_providers_raw_value,health_care_costs_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,could_not_see_doctor_due_to_cost_raw_value,median_household_income_raw_value,high_housing_costs_raw_value,children_eligible_for_free_lunch_raw_value,homicides_raw_value,access_to_parks_raw_value,driving_alone_to_work_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,smoking_during_pregnancy_raw_value,breastfeeding_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,drug_arrests_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,influenza_immunizations_65+_raw_value,dental_utilization_raw_value,cervical_cancer_screening_raw_value,colon_cancer_screening_raw_value,cholesterol_screening_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,lead_poisoned_children_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
AL,Jackson County,11018.07,0.27,5.6,5.5,0.089,0.265,0.305,0.301,0.079,34.50249541,154.1,53.42546558,0.186,0.000507757,0.000282087,125.7099998,0.844351464,0.558823529,0.79525325,0.473881167,0.087,0.251,0.22,0.263189093,242.8606728,13.28,0,1.880582981,0.040849241,0.561403509,524.6,81.94370468,892.5619835,0.136,59,5.64175E-05,10921.99,0.233,0.062,0.215,36746,0.249017523,0.5,5.08176289,0.03,0.865283283,53291,0.221275638,0.171154604,0.034902704,0.015274624,0.00444728,0.001182188,0.026439737,0.898744629,0.005740733,0.508209641,0.770173033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Jefferson County,10485.15,0.169,3.6,3.8,0.116,0.212,0.32,0.292,0.146,18.12676331,800,49.11683661,0.161,0.000972074,0.000698678,56.19999993,0.848652639,0.693984307,0.727247072,0.64709754,0.087,0.272,0.226,0.423842179,727.3942096,13.3,0.003291227,10.48017424,0.11421992,0.599388379,495.7,96.98899826,1200.430136,0.124,542.7,0.000533122,9391.84,0.2,0.062,0.154,42053,0.351172348,0.425186562,17.4739387,0.32,0.836740343,658931,0.234719569,0.132549539,0.419177425,0.003839552,0.0147542,0.000780051,0.040183267,0.513987049,0.016819716,0.526979304,0.098337652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Lamar County,10051.33,0.271,,5.4,0.09,,0.322,0.356,,28.88698449,295.2,58.49233657,0.173,0.000206612,0.000206612,112.52,0.793650794,0.612745098,0.72,0.418653788,0.099,0.314,0.215,0.361395069,56.16925669,13.21,0,0,0.003583712,0.3125,521.4,,,0.129,90.6,,11128.73,0.213,0.068,0.119,34731,0.222074468,0.501057083,,,0.841183681,14311,0.221298302,0.190762351,0.114736916,0.001746908,0.00076864,0.000139753,0.013416253,0.857382433,0.00058072,0.513730697,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Lauderdale County,8600.82,0.207,4.9,3.7,0.101,0.19,0.324,0.327,0.043,18.055416,477.8,36.81705027,0.152,0.000506864,0.000485296,65.67999983,0.876782658,0.662037037,0.814532374,0.555013109,0.083,0.24,0.193,0.306618981,203.5570863,13.42,0,7.549041811,0.055793306,0.488188976,421.9,60.08637416,774.4433688,0.137,59.5,8.62748E-05,9189.06,0.186,0.062,0.141,40195,0.284718779,0.415569591,5.96613746,0.16,0.85936035,92781,0.212845302,0.170713832,0.101303069,0.004181891,0.008191332,0.000549682,0.023970425,0.850950087,0.008113008,0.52176631,0.492951062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Lawrence County,10855.34,0.205,3.7,4.4,0.101,0.257,0.381,0.36,0.05,32.92709358,401.9,51.00574713,0.19,0.000174784,5.82615E-05,103.4499998,0.825190011,0.617204301,0.79,0.466178322,0.101,0.271,0.25,0.316593613,198.4339283,13,0.072957568,2.913073876,0.016444583,0.514285714,520.3,52.66581988,672.0430108,0.136,70.9,2.91307E-05,10773.51,0.235,0.073,0.124,38132,0.251053137,0.502587177,6.668778447,0.02,0.868936974,34117,0.22777501,0.151595979,0.116422898,0.057185567,0.001787965,0.000234487,0.018905531,0.766274878,0.0021166,0.511475218,0.912897871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Lee County,7014.1,0.187,3.6,4.9,0.08,0.197,0.3,0.274,0.191,15.38586559,500.5,25.06790151,0.158,0.000483009,0.000298329,57.55999994,0.843406593,0.634420697,0.869146064,0.646252208,0.074,0.207,0.171,0.317588137,320.4853763,12.98,0,4.972155927,0.113516803,0.535,381,59.90447665,668.2523502,0.102,151.8,0.000383566,8208.34,0.192,0.062,0.153,42539,0.360609685,0.397747595,7.259528131,0.16,0.808176511,143468,0.218083475,0.091971729,0.226719547,0.003889369,0.027246494,0.00105947,0.034370034,0.695527923,0.015693301,0.505945577,0.27409499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Limestone County,7448.38,0.202,3.8,3.3,0.096,0.216,0.314,0.313,0.096,24.17754188,268.2,49.20078436,0.167,0.000252286,0.000264299,75.52999997,0.891410049,0.69738652,0.82015674,0.530054167,0.076,0.211,0.254,0.268044433,117.9900939,13.31,0,6.006799697,0.039498615,0.518518519,374,53.3673496,666.5397067,0.104,150,2.40272E-05,9537.19,0.206,0.071,0.126,46760,0.235196781,0.392253639,5.622684157,0.11,0.865500371,85369,0.236221579,0.124588551,0.130070635,0.008597969,0.011889562,0.001604798,0.056542773,0.781794328,0.017809016,0.493902939,0.576091421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Lowndes County,15671.47,0.333,4.8,4.7,0.129,0.218,0.446,0.381,0.178,45.39210416,902.7,64.54316848,0.17,8.87311E-05,8.87311E-05,66.43999982,0.837209302,0.639344262,0.6,0.422230951,0.166,0.399,0.35,0.557485238,526.9982015,12.88,0,8.873114463,0.262192501,0.666666667,632.8,94.08947053,,0.185,437.8,,9317.47,0.212,0.066,,28043,0.378410439,0.907717215,22.69605208,0.01,0.801112288,11147,0.241769086,0.151700009,0.723692473,0.002422176,0.002870728,0,0.010585808,0.25459765,0.00221709,0.532071409,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Macon County,13905.84,0.246,3.6,2.4,0.114,0.127,0.414,0.314,,32.57732227,1039.5,34.87155643,0.164,0.00023218,0.00023218,50.88,0.825783972,0.597315436,0.86,0.508662509,0.125,0.43,0.191,0.612806977,813.421454,12.81,0,0,0.192128452,0.8125,613.5,114.7980102,1424.75512,0.156,505.4,0.000046436,7246.68,0.205,0.049,0.135,27591,0.360976217,0.980600989,28.6680436,0.09,0.748148148,21182,0.195118497,0.144698329,0.807761307,0.001841186,0.003587952,0.00014163,0.017609291,0.159191767,0.002993277,0.539561892,0.555472683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Madison County,7760.43,0.137,3.2,3.3,0.106,0.188,0.314,0.252,0.112,16.82229551,453.1,35.25078702,0.141,0.000838934,0.000532515,56.05999994,0.85033234,0.69213894,0.738406602,0.689734048,0.076,0.198,0.206,0.322257005,478.0073562,13.27,0,16.95716976,0.081045192,0.556840077,372,63.49895179,892.9447552,0.118,203.7,0.00024097,9382.2,0.176,0.054,0.13,55298,0.250362772,0.321264977,5.381325715,0.25,0.855808572,340111,0.233450256,0.124444667,0.240080444,0.008356096,0.02471252,0.001231951,0.046822949,0.660213871,0.014520497,0.510115815,0.164415148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Marengo County,9872.84,0.236,4.5,3.7,0.124,0.145,0.402,0.354,0.152,26.68801708,665.8,50.97214924,0.168,0.000333651,0.000238322,104.3099999,0.758542141,0.516129032,0.870428297,0.499583333,0.118,0.339,0.234,0.399617225,512.8450157,13.34,0.4504775,9.532888465,0.151390674,0.586206897,505.2,55.47593731,,0.169,108.5,,9040.83,0.212,0.065,0.166,31995,0.268692427,0.619857504,6.67200427,0.02,0.851427802,20692,0.239561183,0.167456022,0.513725111,0.001981442,0.002561376,0.001884786,0.017253045,0.456891552,0.001715352,0.52817514,0.693156418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Marion County,10664.24,0.217,4.6,4.5,0.093,,0.327,0.356,0.027,32.09630753,149.5,64.59550907,0.173,0.000682239,0.000194925,137.3199997,0.881818182,0.596401028,0.727870194,0.487300094,0.113,0.332,0.208,0.31310241,178.4917448,12.96,0,0,0.006361069,0.534883721,502.9,89.30232558,1114.206128,0.123,106.3,,10672.44,0.216,0.058,0.181,30926,0.259253475,0.476431317,5.581966527,0.02,0.835661321,30663,0.215177902,0.185076477,0.042363761,0.00352216,0.002315494,0.000652252,0.022307015,0.920555719,0.011259239,0.502984052,0.888549519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Marshall County,10231.61,0.208,4.7,4.5,0.082,0.296,0.291,0.323,0.131,27.4863567,188.1,76.05894082,0.215,0.000557922,0.00028969,96.33999991,0.809937888,0.60038059,0.824244156,0.432403662,0.086,0.279,0.189,0.323675891,284.7374109,12.91,0,2.145853674,0.065607307,0.481203008,509.4,85.66843064,1061.865189,0.12,99.1,6.43756E-05,11101.23,0.273,0.079,0.185,38876,0.269407581,0.485624518,3.355892388,0.03,0.796737733,94166,0.250292038,0.149778052,0.019295712,0.011978846,0.006116858,0.002463734,0.125045133,0.830628889,0.05759985,0.507391203,0.53268687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Mobile County,10188.12,0.222,4.4,4.5,0.119,0.237,0.317,0.306,0.151,23.45306605,784.5,59.15811264,0.186,0.000583371,0.000452657,72.08999991,0.82529077,0.641244142,0.64,0.559047402,0.101,0.299,0.244,0.439790321,612.2039752,11.79,0,6.777757337,0.105885388,0.548596112,490,78.47296882,839.2089424,0.123,487.5,0.000220277,9867.33,0.238,0.062,0.188,41867,0.330908904,0.628533911,14.05071074,0.28,0.841766974,412577,0.248540273,0.132033536,0.346570458,0.009101331,0.019235197,0.000639881,0.025328605,0.587962974,0.012394727,0.520339234,0.200202425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Monroe County,10721.71,0.238,4.8,4.2,0.151,0.208,0.355,0.318,0.148,40.2022294,663.3,57.85795547,0.184,0.000348023,0.000217514,96.50999999,0.789173789,0.653508772,0.79,0.37652207,0.153,0.416,0.238,0.513921902,533.6195661,12.42,0.079284177,0,0.169465622,0.6,502.8,49.54173892,,0.138,169.8,,9651.88,0.234,0.069,0.252,31072,0.296097506,0.60888216,10.96424438,0.01,0.845355731,22760,0.249033392,0.160325132,0.414191564,0.01142355,0.003822496,0.000439367,0.010764499,0.545826011,0.002206694,0.519727592,0.790445639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Montgomery County,9321.49,0.202,3.9,3.6,0.117,0.194,0.341,0.296,0.146,14.94118092,1174.6,58.70556709,0.158,0.000844558,0.000583354,59.20999992,0.836267606,0.678108314,0.66,0.605412259,0.091,0.339,0.221,0.497265326,406.3723168,12.8,0,7.400764455,0.112817478,0.535483871,437.8,103.8637308,1116.427432,0.139,728,0.00025685,9223.8,0.199,0.058,0.134,42962,0.361694157,0.645372489,14.05857952,0.33,0.841151111,232032,0.247939939,0.120061026,0.545510964,0.003654668,0.021380672,0.001185181,0.036318266,0.38311526,0.018874211,0.524634533,0.104912301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Morgan County,8919.59,0.142,4.1,3.8,0.092,0.246,0.329,0.272,0.103,23.06759788,432.7,51.5505734,0.189,0.000560173,0.000459843,95.30999994,0.839019702,0.684622068,0.707418803,0.55193287,0.087,0.273,0.266,0.305070423,250.0787706,12.93,0,5.852549203,0.035120856,0.597484277,440.1,76.27163221,817.4009421,0.112,113.5,0.000150494,10319.95,0.234,0.079,0.176,43615,0.237421145,0.372489548,4.294499605,0.13,0.846732658,119953,0.2381266,0.143464524,0.120638917,0.010987637,0.006385835,0.001192134,0.07781381,0.771252074,0.031967339,0.507632156,0.385973722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Perry County,13472.66,0.27,5.6,3.5,0.128,0.204,0.402,0.345,0.148,38.41670199,953.6,54.40187189,0.17,0.000379435,0.000284576,81.76999998,0.736842105,0.567567568,0.87,0.404255319,0.164,0.473,,0.589958159,622.2686681,13.64,0,0,0.055966481,0.222222222,589.7,,1404.494382,0.198,275,,8757.41,0.219,0.06,0.216,22175,0.316531165,0.968903437,,,0.796573209,10373,0.242359973,0.161766124,0.676274945,0.002120891,0.003470549,0.000482021,0.012821749,0.300491661,0.003530361,0.529644269,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Pickens County,11568.09,0.257,5,3.3,0.127,0.135,0.364,0.334,0.08,31.38373752,531.8,42.29607251,0.174,0.000354916,5.07022E-05,88.29999995,0.86977887,0.650442478,0.75,0.407172038,0.107,0.353,0.304,0.476300336,267.7841729,13.58,0,10.14044517,0.021217779,0.4375,502,136.8925394,1726.726727,0.16,153.4,,10205.72,0.216,0.071,0.153,31079,0.284258788,0.680550775,,0.08,0.85730943,19349,0.229675952,0.172360329,0.412114321,0.001705515,0.002015608,0.003824487,0.017365239,0.558633521,0.009480715,0.523592951,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Pike County,10833.61,0.219,4.6,3.6,0.101,0.188,0.369,0.324,0.11,27.92251951,1021.3,35.13513514,0.176,0.000545951,0.000242645,95.62999988,0.824034335,0.673306773,0.689943561,0.562800936,0.078,0.335,0.212,0.449977702,357.4365441,12.25,0,6.066120716,0.057746215,0.574468085,504.6,81.97943062,776.7995857,0.153,352.7,3.03306E-05,10260.29,0.215,0.062,0.147,32345,0.330145755,0.624542125,6.755448269,0.15,0.823937053,32915,0.2,0.130821814,0.365517241,0.006197782,0.01844144,0.001245633,0.023667021,0.573203707,0.006761171,0.523196111,0.516793824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Randolph County,11072.81,0.206,4.5,4.5,0.102,0.279,0.321,0.348,0.134,34.53407257,248.8,54.45808863,0.182,0.000392516,0.000130839,114.7099998,0.838912134,0.550561798,0.809044643,0.436063082,0.11,0.312,0.15,0.43665717,248.1539765,13.13,0.070164248,4.361289197,0.020469155,0.533333333,511.2,77.84952145,890.8685969,0.145,61.2,4.36129E-05,9729.21,0.231,0.062,0.169,34517,0.275114538,0.578630137,9.418383429,,0.784615385,22787,0.234914644,0.17211568,0.202527757,0.003993505,0.003159696,0.000438847,0.029095537,0.752490455,0.016976744,0.514328345,0.813424693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Russell County,12304.68,0.203,4.9,4.4,0.11,,0.393,0.369,,27.98729377,815.9,56.72864797,0.174,0.000300712,0.000150356,62.01999998,0.801791713,0.578838174,0.645782744,0.532922854,0.101,0.302,0.209,0.465000378,450.6029745,12.53,0,5.638355855,0.077991661,0.646153846,597.3,96.86492931,1101.652479,0.134,347.4,,9492.12,0.225,0.053,0.158,32632,0.361756222,0.615274804,13.71377395,0.04,0.797721862,54572,0.247837719,0.125797112,0.411804588,0.004800997,0.006321923,0.002272228,0.041083339,0.519442205,0.005866185,0.519460529,0.354089939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,St. Clair County,9241.2,0.186,3.9,4,0.087,0.26,0.356,0.352,0.107,24.35304221,,50.13646612,0.152,0.000238564,0.000238564,85.03999996,0.828804348,0.649681529,0.762769695,0.488779895,0.083,0.252,0.222,0.292765347,182.4601022,13.13,0,2.385638457,0.011628966,0.5,460.2,72.82948956,760.5235232,0.133,81.2,1.19282E-05,10393.39,0.187,0.064,0.195,48040,0.26252125,0.417933628,5.310061835,,0.845919365,84398,0.235799427,0.136259153,0.089433399,0.003684921,0.006647077,0.000675372,0.022145075,0.866880732,0.007498438,0.499502358,0.727967653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Shelby County,6212.02,0.126,3.3,3.6,0.085,0.191,0.28,0.235,0.12,15.59430361,190.7,25.6102441,0.123,0.000852659,0.000485045,57.20999992,0.849306015,0.750213858,0.86,0.740944674,0.063,0.115,0.2,0.193338516,156.2380252,13.42,0,10.72205373,0.038181156,0.458015267,308.2,50.64404907,616.5734956,0.082,75.3,0.000224653,10352.62,0.153,0.052,0.108,66362,0.255179245,0.23489419,3.369623394,0.07,0.842541963,197936,0.252546278,0.110843909,0.112303977,0.003708269,0.020021623,0.000606257,0.059539447,0.795130749,0.019046126,0.510548864,0.229448702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Sumter County,10936.76,0.249,4.1,4.2,0.136,0.155,0.421,0.328,0.141,31.68341118,1075.3,33.8337915,0.188,0.00043611,0.00014537,63.5,0.839694657,0.669642857,0.8,0.503573981,0.145,0.455,,0.61436673,,13.59,0,7.268498328,0.105790237,0.538461539,520.4,,,0.185,270,,9890.98,0.234,0.069,0.17,23531,0.361397935,0.85582075,,0.17,0.821079473,13478,0.21286541,0.152990058,0.732156106,0.0014839,0.002967799,0.00029678,0.008755008,0.250853242,0.000231732,0.54703962,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Talladega County,11323.12,0.291,5.3,5.1,0.127,0.233,0.368,0.351,0.099,23.66855667,514,54.61955171,0.162,0.000316969,0.000195058,101.3999999,0.808823529,0.57260274,0.743653779,0.461970513,0.103,0.352,0.279,0.385998308,369.8711205,13.24,0,2.438221561,0.059402512,0.534883721,533.5,107.2167054,1299.724301,0.145,196.6,1.21911E-05,10760.15,0.206,0.05,0.173,33856,0.293730417,0.631090487,8.701675247,0.18,0.840290381,81664,0.231472864,0.143943476,0.31763078,0.00369808,0.004334835,9.79624E-05,0.021429271,0.642363832,0.004631486,0.513616771,0.558153383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Tallapoosa County,9863.78,0.228,4.8,5.2,0.12,0.294,0.369,0.309,0.142,23.1407128,427.7,58.51545976,0.173,0.000385227,0.000312997,80.02999997,0.763227513,0.648033126,0.77,0.480651106,0.115,0.298,0.319,0.342731088,538.9425432,13.28,0.040357789,7.222998026,0.048397633,0.510638298,459.1,104.0943789,1182.9653,0.14,140,4.81533E-05,10232.55,0.212,0.068,0.172,37686,0.271641063,0.538585989,7.59844301,0.03,0.812135221,41623,0.219590131,0.179227831,0.265454196,0.003507676,0.005189439,0.000336353,0.026643923,0.69096413,0.008682329,0.515844605,0.742262591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Tuscaloosa County,9445.69,0.171,4.3,4.3,0.116,0.22,0.346,0.287,0.122,19.39540639,619.6,31.370726,0.175,0.000687187,0.000466672,87.67999983,0.868220169,0.727797834,0.668389827,0.612085082,0.082,0.266,0.184,0.365795084,447.432921,13.58,0,6.666735043,0.073747061,0.602996255,457.3,105.9232269,1337.475192,0.116,210.7,0.000523082,10619.2,0.214,0.065,0.16,42086,0.336976612,0.481605232,9.542539945,0.17,0.850637284,197211,0.211773177,0.109218046,0.297610174,0.003341599,0.013001303,0.000694687,0.031463762,0.64579562,0.014511829,0.515311012,0.255080758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Walker County,14299.82,0.331,6.1,5.6,0.102,0.283,0.348,0.379,0.071,37.03212748,387.9,59.16527546,0.167,0.000477612,0.000358209,82.69999981,0.865189289,0.632911392,0.766742478,0.508132998,0.095,0.297,0.231,0.293953488,212.1817887,13.2,0,7.462686567,0.038759361,0.540229885,634.5,89.64516813,1110.03861,0.148,115.1,,11451.01,0.209,0.055,0.21,35423,0.237945615,0.474053168,6.522704271,,0.849883856,66661,0.223473995,0.166769175,0.060545146,0.004380372,0.003375287,0.000960082,0.020716761,0.900721561,0.007394299,0.51317862,0.740879996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Washington County,11044.74,0.215,4.3,2.9,0.1,0.199,0.362,0.328,0.098,28.39595317,438,45.1848471,0.19,0.000170358,0.000113572,78,0.774096386,0.618556701,0.85,0.412729026,0.14,0.274,,0.289137738,354.4186763,12.34,0,0,0.034677679,0.416666667,501.2,77.90328863,,0.129,72,,10731.79,0.241,0.075,0.211,39203,0.231160425,0.520479813,8.113129477,0.03,0.836289666,17344,0.247866697,0.151406827,0.249538745,0.076222325,0.00126845,0.000980166,0.010089945,0.653540129,0.003449946,0.506976476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Wilcox County,12975.31,0.286,4.1,4.9,0.129,,0.434,0.347,,47.0704527,1071.1,52.02148714,0.176,0.000430923,0.000172369,71.27999997,0.733564014,0.479338843,0.72,0.344036697,0.193,0.512,,0.687997551,193.0760773,12.89,0,0,0.275670225,0.444444444,574.4,82.53301321,,0.175,150.5,,8290.33,0.224,0.073,,20990,0.351554127,0.964339528,,0.01,0.757623143,11482,0.262759101,0.153980143,0.717383731,0.001306393,0.001045114,0.000261279,0.007315799,0.267810486,0,0.527260059,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Winston County,12620.9,0.182,4.4,6.3,0.098,0.205,0.36,0.336,0.123,38.78032969,212.4,56.03038936,0.193,0.000327936,0.000163968,180.1999998,0.834845735,0.550151976,0.867863398,0.423434274,0.134,0.303,0.283,0.348638839,185.755958,12.96,0,0,0.014521097,0.333333333,544.5,137.8106482,1125.401929,0.118,48.1,,11531.06,0.241,0.061,0.168,31018,0.274352007,0.463814292,,0.01,0.827408947,24327,0.215809594,0.181321166,0.009577835,0.009125663,0.002959674,0.001849797,0.027705841,0.941875283,0.00454487,0.509968348,0.848921745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,7455.34,0.134,3.5,2.9,0.059,0.219,0.279044499,0.231136969,0.194,10.79855977,835.6436145,41.72464837,0.214,0.00082934,0.00081636,54.53999996,0.698076168,0.569995732,0.68,0.652950552,0.076,0.147,0.19,0.306944097,641.2897011,,0.108390628,11.62227332,0.083373608,0.442780749,351.9,67.72828276,625.1866229,0.063061952,106.4,0.000288887,6976.15,0.251,0.131,0.14,65699,0.31095208,0.318143281,5.650409184,0.476120472,0.671963828,722718,0.26073932,0.080547323,0.032507839,0.148735745,0.055799081,0.010896366,0.058270307,0.63717937,0.01862806,0.480859754,0.339802121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Aleutians East Borough,,0.135,3.8,3.6,,,0.314,0.288,,,286.5,,0.412,,0,,,,0.611111,0.428132206,0.111,0.175,,0.401869159,,,0.44648318,0,0.222769488,1,,,,0.059,,,4874.59,0.433,0.274,0.151,51289,0.18452381,0.378181818,,,0.077105575,3172,0.115384615,0.058322825,0.071248424,0.25220681,0.377679697,0.00630517,0.127994956,0.140605296,0.220383852,0.328184111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Aleutians West Census Area,2829.2,0.207,1.7,1.6,,0.288,0.279,0.226,0.258,,143.9,,0.313,0.001082056,0.000721371,,,,0.847825604,0.534821903,0.078,0.092,0.287,0.315917376,332.2259136,,0.030294343,0,0.075336383,0.333333333,181,,,0.059,,,3748.11,0.334,0.205,0.183,59362,0.201593626,0.127134725,,,0.244887781,5504,0.138626454,0.037790698,0.0625,0.15443314,0.299600291,0.019803779,0.13971657,0.305414244,0.09741363,0.323946221,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Anchorage Borough,6826.82,0.126,3.4,2.9,0.063,0.169,0.257,0.22,0.19,8.574710591,908.1,38.6987059,0.184,0.000920383,0.000998787,44.09999991,0.657435897,0.571748879,0.721714561,0.702888087,0.061,0.122,0.16,0.303378543,886.8163247,,0.342531664,12.61266175,0.045718349,0.495215311,339.6,51.74192204,584.23038,0.066,161.4,0.000449965,6697.97,0.215,0.112,0.123,71237,0.341723505,0.319321952,6.291503629,0.79,0.756617578,295570,0.256632947,0.075772237,0.053239503,0.08195013,0.084365802,0.020945969,0.078746152,0.6211016,0.025118017,0.493172514,0.041171794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Bethel Census Area,13344.76,0.198,3.5,2.8,0.055,0.309,0.301,0.282,0.172,,2445.2,78.1197725,0.278,0.000935399,0.001227711,131.5499997,0.333333333,,0.417360252,0.414903404,0.147,0.303,0.477,0.304305284,,,0.175421115,5.846243788,0.385697836,0.545454546,443.8,180.2740165,1577.464789,0.06,162.9,5.84624E-05,5160.63,0.369,0.139,0.185,43314,0.17322468,0.668069754,12.77204455,,0.275126904,17416,0.362367938,0.062930639,0.00562701,0.817237023,0.009761139,0.002009646,0.013608176,0.115066605,0.049828857,0.479501608,0.739375772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
